EDI_Prices_P04_20240422
MIC	Pricefilesymbol	Isin	Currency	PriceDate	Open	High	Low	Close	Mid	Ask	Last	Bid	BidSize	AskSize	TradedVolume	SecID	MktCloseDate	Volflag	Issuername	SectyCD	SecurityDesc	sedol	USCode	PrimaryExchgCD	ExchgCD	TradedValue	TotalTrades	Comment
XSWX	NAD20	CH0545766542	CHF	2024/04/16	0	0	0	94.9	0	0	0	0	0	0	0	6413492	2024/04/22	A	North American Development Bank	BND	0.20% BD REDEEM 28/11/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PNB16	CH0343366800	CHF	2024/04/17	0	0	0	91.65	0	0	0	0	0	0	0	4950101	2024/04/22	A	New Brunswick (Province of Canada)	BND	0.20% BD REDEEM 07/11/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ORA19	CH0483180953	CHF	2024/04/16	0	0	0	98.2	0	0	0	0	0	0	0	5986687	2024/04/22	A	Orange	BND	0.20% NT REDEEM 24/11/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RY21	CH1132966289	CHF	2024/04/22	89.75	89.75	89.75	89.75	0	0	0	0	0	0	60000	7073921	2024/04/22	A	Royal Bank Of Canada	BND	0.20% NT REDEEM 22/09/2031 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	BNS18	CH0441186514	CHF	2024/04/09	0	0	0	98.25	0	0	0	0	0	0	0	5740967	2024/04/22	A	Bank Of Nova Scotia	BND	0.20% CB REDEEM 19/11/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AMP20	CH0525158421	CHF	2024/04/17	0	0	0	99.64	0	0	0	0	0	0	0	6301358	2024/04/22	A	AMP Group Finance Services Limited	BND	0.2031% BD REDEEM 03/06/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FGS191	CH0474977714	CHF	2024/03/11	0	0	0	97.7	0	0	0	0	0	0	0	5973163	2024/04/22	A	First Abu Dhabi Bank PJSC	BND	0.205% BD REDEEM 04/12/2025 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	CAL21	CH1118460984	CHF	2024/04/22	93.2	93.2	93.2	93.2	0	0	0	0	0	0	5000	6951883	2024/04/22	A	Credit Agricole Corporate and Investment Bank	BND	0.2125% BD REDEEM 21/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SNC20	CH0550413345	CHF	2024/04/22	93.8	93.8	93.8	93.8	0	0	0	0	0	0	40000	6429006	2024/04/22	A	Societe Nationale SNCF	BND	0.227% BD REDEEM 18/06/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NLW22	CH1174335724	CHF	2024/04/02	0	0	0	97.3	0	0	0	0	0	0	0	7399036	2024/04/22	A	Nederlandse Waterschapsbank N.V.	BND	0.235% BD REDEEM 14/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEC19	CH0479222066	CHF	2024/04/16	0	0	0	98.4	0	0	0	0	0	0	0	5976072	2024/04/22	A	Banco Del Estado De Chile.	BND	0.24% BD REDEEM 06/06/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AKA15	CH0301549348	CHF	2024/04/08	0	0	0	98.4	0	0	0	0	0	0	0	4629741	2024/04/22	A	Akademiska Hus AB	BND	0.25% MTN REDEEM 17/11/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	POA20	CH0528881227	CHF	2024/03/18	0	0	0	96.2	0	0	0	0	0	0	0	6347884	2024/04/22	A	Alberta (Province of Canada)	BND	0.25% BD REDEEM 20/04/2028 CHF 5000		BH2416197	CHSSX	CHSSX	0	0	
XSWX	ANN17	CH0357520433	CHF	2024/04/10	0	0	0	98.46	0	0	0	0	0	0	0	5061585	2024/04/22	A	ANZ New Zealand (Intl) Ltd	BND	0.25% BD REDEEM 22/09/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCR192	CH0505011889	CHF	2024/04/22	98.15	98.15	98.15	98.15	0	0	0	0	0	0	5000	6148408	2024/04/22	A	Banco de Credito E Inversiones	BND	0.25% BD REDEEM 29/10/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCR191	CH0494734376	CHF	2024/04/18	0	0	0	90.6	0	0	0	0	0	0	0	6081686	2024/04/22	A	Banco de Credito E Inversiones	BND	0.25% BD REDEEM 24/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BDC162	CH0346190033	CHF	2024/04/08	0	0	0	99.1	0	0	0	0	0	0	0	4978947	2024/04/22	A	Banco de Chile	BND	0.25% BD REDEEM 05/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEH20	CH0561923852	CHF	2024/04/16	0	0	0	94	0	0	0	0	0	0	0	6542571	2024/04/22	A	Berlin Hyp AG	BND	0.25% NT REDEEM 11/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEH211	CH1135555592	CHF	2024/04/10	0	0	0	92.55	0	0	0	0	0	0	0	7101226	2024/04/22	A	Berlin Hyp AG	BND	0.25% NT REDEEM 04/10/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEH21	CH0598928742	CHF	2024/04/16	0	0	0	90.15	0	0	0	0	0	0	0	6792125	2024/04/22	A	Berlin Hyp AG	BND	0.25% NT REDEEM 10/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BFC191	CH0467182421	CHF	2024/04/18	0	0	0	98.6	0	0	0	0	0	0	0	5894543	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.25% BD REDEEM 10/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCM19	CH0503144393	CHF	2024/04/02	0	0	0	93.25	0	0	0	0	0	0	0	6120348	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.25% BD REDEEM 24/10/2029 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BFC21	CH1115424702	CHF	2024/04/22	93.5	93.5	93.5	93.5	0	0	0	0	0	0	50000	6945454	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.25% BD REDEEM 21/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAB151	CH0305398247	CHF	2024/04/03	0	0	0	97.95	0	0	0	0	0	0	0	4663922	2024/04/22	A	Credit Agricole Home Loan SFH.	BND	0.25% CB REDEEM 18/06/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAB17	CH0373945036	CHF	2024/03/27	0	0	0	96.5	0	0	0	0	0	0	0	5217999	2024/04/22	A	Credit Agricole Home Loan SFH.	BND	0.25% CB REDEEM 27/07/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAB18	CH0401956880	CHF	2024/03/12	0	0	0	98.25	0	0	0	0	0	0	0	5449484	2024/04/22	A	Credit Agricole Home Loan SFH.	BND	0.25% CB REDEEM 08/12/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAB191	CH0472691416	CHF	2024/03/28	0	0	0	94	0	0	0	0	0	0	0	5913702	2024/04/22	A	Credit Agricole Home Loan SFH.	BND	0.25% CB REDEEM 24/10/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAS19	CH0498589024	CHF	2024/04/22	92.6	92.6	92.6	92.6	0	0	0	0	0	0	15000	6119036	2024/04/22	A	Credit Agricole S.A.	BND	0.25% NT REDEEM 10/10/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAS21	CH0598928726	CHF	2024/04/16	0	0	0	92.4	0	0	0	0	0	0	0	6786099	2024/04/22	A	Credit Agricole S.A.	BND	0.25% BD REDEEM 10/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CDM18	CH0414510062	CHF	2023/08/24	0	0	0	98.8	0	0	0	0	0	0	0	5523133	2024/04/22	A	Caisse Des Depots Et Consignations	BND	0.25% BD REDEEM 30/05/2025 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	CGI21	CH1129053802	CHF	2024/04/22	92.9	92.9	92.9	92.9	0	0	0	0	0	0	75000	7051011	2024/04/22	A	Citigroup Inc	BND	0.25% BD REDEEM 30/08/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DBF212	CH1137122797	CHF	2024/04/10	0	0	0	92.4	0	0	0	0	0	0	0	7121554	2024/04/22	A	Deutsche Bahn Finance GmbH	BND	0.25% NT REDEEM 27/10/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EBO21	CH1135555584	CHF	2024/04/22	93.75	93.75	93.75	93.75	0	0	0	0	0	0	50000	7099026	2024/04/22	A	Erste Group Bank AG	BND	0.25% BD REDEEM 02/10/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KEC17	CH0365501508	CHF	2024/04/16	0	0	0	99.83	0	0	0	0	0	0	0	5138009	2024/04/22	A	Korea Expressway Corporation	BND	0.25% BD REDEEM 07/06/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	POM19	CH0460054452	CHF	2024/04/18	0	0	0	94.95	0	0	0	0	0	0	0	5856708	2024/04/22	A	Manitoba (Province of Canada)	BND	0.25% BD REDEEM 15/03/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MHP192	CH0460872341	CHF	2024/04/02	0	0	0	94.55	0	0	0	0	0	0	0	5847029	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.25% CB REDEEM 26/02/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MHP195	CH0471297991	CHF	2024/04/11	0	0	0	93.4	0	0	0	0	0	0	0	5921081	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.25% CB REDEEM 10/05/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN201	CH0561923837	CHF	2024/04/09	0	0	0	94.6	0	0	0	0	0	0	0	6534983	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.25% BD REDEEM 18/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN212	CH0593894006	CHF	2024/02/12	0	0	0	95.35	0	0	0	0	0	0	0	6804144	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.25% BD REDEEM 30/03/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	MUN213	CH1100259808	CHF	2023/11/30	0	0	0	82.5	0	0	0	0	0	0	0	6828193	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.25% CB REDEEM 29/03/2041 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NADB15	CH0278346769	CHF	2024/04/22	98.83	98.83	98.83	98.83	0	0	0	0	0	0	100000	4485744	2024/04/22	A	North American Development Bank	BND	0.25% NT REDEEM 30/04/2025 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	PNB17	CH0347556877	CHF	2024/04/22	95.45	95.45	95.45	95.45	0	0	0	0	0	0	5000	5011925	2024/04/22	A	New Brunswick (Province of Canada)	BND	0.25% BD REDEEM 19/01/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PBN191	CH0461239011	CHF	2024/02/02	0	0	0	83.15	0	0	0	0	0	0	0	6200746	2024/04/22	A	New Brunswick (Province of Canada)	BND	0.25% NT REDEEM 06/12/2039 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NES17	CH0383104335	CHF	2024/04/22	96.4	96.4	96.4	96.4	0	0	0	0	0	0	10000	5271567	2024/04/22	A	Nestle Hldgs Inc	BND	0.25% NT REDEEM 04/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NYG19	CH0471297959	CHF	2024/04/19	0	0	0	95.85	0	0	0	0	0	0	0	5917516	2024/04/22	A	New York Life Global Funding	BND	0.25% BD REDEEM 18/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ONT17	CH0367206759	CHF	2024/04/22	95.15	95.15	95.15	95.15	0	0	0	0	0	0	15000	5171680	2024/04/22	A	Ontario (Province of Canada)	BND	0.25% BD REDEEM 28/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PLG21	CH1137122839	CHF	2024/04/22	94.1	94.1	94.1	94.1	0	0	0	0	0	0	25000	7132245	2024/04/22	A	Pacific Life Global Funding II	BND	0.25% BD REDEEM 26/10/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RBK19	CH0479514298	CHF	2024/02/28	0	0	0	95.25	0	0	0	0	0	0	0	5969179	2024/04/22	A	Cooperatieve Rabobank U.A.	BND	0.25% BD REDEEM 25/11/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	RY211	CH1137122771	CHF	2024/04/22	92.8	92.8	92.8	92.8	0	0	0	0	0	0	100000	7110790	2024/04/22	A	Royal Bank Of Canada	BND	0.25% NT REDEEM 15/10/2029 CHF 5000 - Ser CHF2021/2			CHSSX	CHSSX	0	0	
XSWX	SIB19	CH0419041543	CHF	2024/04/16	0	0	0	99.37	0	0	0	0	0	0	0	6099582	2024/04/22	A	Intesa Sanpaolo Bank Ireland PLC	BND	0.25% NT REDEEM 30/09/2024 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	SGP191	CH0498400602	CHF	2024/04/15	0	0	0	96.4	0	0	0	0	0	0	0	6115418	2024/04/22	A	Societe Generale S.A.	BND	0.25% BD REDEEM 08/10/2026 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	SGP20	CH0521617339	CHF	2024/04/03	0	0	0	95.75	0	0	0	0	0	0	0	6291351	2024/04/22	A	Societe Generale S.A.	BND	0.25% BD REDEEM 25/02/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	VLH181	CH0441186480	CHF	2024/04/18	0	0	0	98.15	0	0	0	0	0	0	0	5725597	2024/04/22	A	Hypo Vorarlberg Bank AG	BND	0.25% CB REDEEM 12/11/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	WBC19	CH0458097950	CHF	2024/02/09	0	0	0	96.95	0	0	0	0	0	0	0	5806307	2024/04/22	A	Westpac Banking Corp	BND	0.25% CB REDEEM 29/01/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BAC19	CH0474977722	CHF	2024/04/12	0	0	0	97.7	0	0	0	0	0	0	0	5964054	2024/04/22	A	Bank Of America Corp.	BND	0.2525% BD REDEEM 12/06/2026 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	HYU20	CH0517825318	CHF	2024/04/22	98.97	99.04	98.97	99.04	0	0	0	0	0	0	55000	6257369	2024/04/22	A	Hyundai Capital Services, Inc.	BND	0.26% BD REDEEM 11/02/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KNO201	CH0554992070	CHF	2024/04/18	0	0	0	96.35	0	0	0	0	0	0	0	6461355	2024/04/22	A	Korea National Oil Corp.	BND	0.2625% BD REDEEM 30/07/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNS27	CH1167887251	CHF	2024/04/15	0	0	0	96.8	0	0	0	0	0	0	0	7349697	2024/04/22	A	Bank Of Nova Scotia	BND	0.278% CB REDEEM 01/04/2027 CHF 5000 - Ser CBL43			CHSSX	CHSSX	0	0	
XSWX	SGP22	CH1159841332	CHF	2024/04/22	96.65	96.65	96.65	96.65	0	0	0	0	0	0	10000	7272058	2024/04/22	A	Societe Generale S.A.	BND	0.28% MTN REDEEM 26/01/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CIB22	CH1151526212	CHF	2024/04/19	0	0	0	96.5	0	0	0	0	0	0	0	7272195	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.2825% BD REDEEM 03/02/2027 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	TOT18	CH0425766539	CHF	2024/04/16	0	0	0	98.05	0	0	0	0	0	0	0	5599450	2024/04/22	A	Total Energies Capital International	BND	0.288% BD REDEEM 13/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NAB22	CH1160188319	CHF	2024/04/12	0	0	0	96	0	0	0	0	0	0	0	7274130	2024/04/22	A	National Australia Bank Limited	BND	0.2925% BD REDEEM 03/02/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNS221	CH1177791865	CHF	2024/04/12	0	0	0	98.96	0	0	0	0	0	0	0	7380784	2024/04/22	A	Bank Of Nova Scotia	BND	0.295% CB REDEEM 25/04/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BSC211	CH1142700363	CHF	2024/04/22	96.85	96.85	96.85	96.85	0	0	0	0	0	0	35000	7129865	2024/04/22	A	Banco Santander Chile SA	BND	0.2975% BD REDEEM 22/10/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CDB16	CH0326371470	CHF	2024/03/07	0	0	0	95.5	0	0	0	0	0	0	0	4806599	2024/04/22	A	Caribbean Development Bank	BND	0.297% BD REDEEM 07/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNS20	CH0528881193	CHF	2023/01/10	0	0	0	95.85	0	0	0	0	0	0	0	6345937	2024/04/22	A	Bank Of Nova Scotia	BND	0.2975% CB REDEEM 03/04/2028 CHF 5000 - Ser CBL27			CHSSX	CHSSX	0	0	
XSWX	ABN16	CH0315593860	CHF	2024/03/28	0	0	0	99.27	0	0	0	0	0	0	0	4710444	2024/04/22	A	ABN AMRO Bank N.V.	BND	0.30% NT REDEEM 18/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AKA17	CH0373945085	CHF	2024/04/18	0	0	0	94.3	0	0	0	0	0	0	0	5238097	2024/04/22	A	Akademiska Hus AB	BND	0.30% BD REDEEM 08/10/2029 CHF 5000 - Reg S			DEFSX	CHSSX	0	0	
XSWX	BMW19	CH0465044623	CHF	2024/04/18	0	0	0	99.55	0	0	0	0	0	0	0	5864009	2024/04/22	A	BMW International Investment B.V.	BND	0.30% BD REDEEM 05/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNP19	CH0419041642	CHF	2024/04/10	0	0	0	95.3	0	0	0	0	0	0	0	6122385	2024/04/22	A	BNP Paribas	BND	0.30% BD REDEEM 15/10/2027 CHF 200000			FRPEN	CHSSX	0	0	
XSWX	CAF17	CH0360172727	CHF	2024/04/08	0	0	0	98.82	0	0	0	0	0	0	0	5086422	2024/04/22	A	Corporacion Andina De Fomento	BND	0.30% BD REDEEM 07/04/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CDM17	CH0386949348	CHF	2024/01/11	0	0	0	96.75	0	0	0	0	0	0	0	5325631	2024/04/22	A	Caisse Des Depots Et Consignations	BND	0.30% BD REDEEM 12/11/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	EDF16	CH0341725858	CHF	2024/04/17	0	0	0	99.43	0	0	0	0	0	0	0	4928778	2024/04/22	A	Electricite de France.	BND	0.30% BD REDEEM 14/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LLB20	CH0536893255	CHF	2024/03/26	0	0	0	91	0	0	0	0	0	0	0	6541592	2024/04/22	A	Liechtensteinische Landesbank AG	BND	0.30% BD REDEEM 24/09/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN17	CH0384125040	CHF	2024/04/18	0	0	0	99.19	0	0	0	0	0	0	0	5280704	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.30% NT REDEEM 20/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MPL17	CH0347556885	CHF	2024/03/15	0	0	0	97.9	0	0	0	0	0	0	0	5016730	2024/04/22	A	Metropolitan Life Global Funding I	BND	0.30% CB REDEEM 19/01/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NAB17	CH0346828434	CHF	2024/04/22	98.45	98.45	98.45	98.45	0	0	0	0	0	0	5000	5012396	2024/04/22	A	National Australia Bank Limited	BND	0.30% BD REDEEM 31/10/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NAD18	CH0423233540	CHF	2024/04/04	0	0	0	97.85	0	0	0	0	0	0	0	5588179	2024/04/22	A	North American Development Bank	BND	0.30% BD REDEEM 24/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	WBC17	CH0387879056	CHF	2024/04/17	0	0	0	98.45	0	0	0	0	0	0	0	5333342	2024/04/22	A	Westpac Banking Corp	BND	0.30% BD REDEEM 28/11/2025 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BNS021	CH1121837251	CHF	2024/04/22	90.75	90.75	90.75	90.75	0	0	0	0	0	0	30000	7000154	2024/04/22	A	Bank Of Nova Scotia	BND	0.3025% NT REDEEM 30/07/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAF161	CH0315955903	CHF	2024/03/08	0	0	0	99.45	0	0	0	0	0	0	0	4707463	2024/04/22	A	Corp. Andina de Fomento	BND	0.304% BD REDEEM 16/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BS21	CH1112011577	CHF	2024/04/19	0	0	0	94.95	0	0	0	0	0	0	0	6938781	2024/04/22	A	Banco Santander S.A.	BND	0.31% BD REDEEM 09/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CBE181	CH0398677713	CHF	2024/04/17	0	0	0	99.52	0	0	0	0	0	0	0	5411538	2024/04/22	A	Central American Bank for Economic Integration	BND	0.314% BD REDEEM 05/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BAC21	CH1115424686	CHF	2024/04/18	0	0	0	95.85	0	0	0	0	0	0	0	6939790	2024/04/22	A	Barclays Bank PLC	BND	0.315% BD REDEEM 04/06/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	BDC21	CH1142512321	CHF	2024/04/22	95.85	95.85	95.85	95.85	0	0	0	0	0	0	100000	7136508	2024/04/22	A	Banco de Chile	BND	0.3154% MTN REDEEM 04/01/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DB221	CH1134691620	CHF	2024/04/12	0	0	0	95.55	0	0	0	0	0	0	0	7074750	2024/04/22	A	Deutsche Bank AG	BND	0.315% BD REDEEM 14/09/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	BCM17	CH0355139855	CHF	2024/04/19	0	0	0	99.14	0	0	0	0	0	0	0	5032661	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.32% BD REDEEM 10/02/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HSB01	CH1145096140	CHF	2024/04/15	0	0	0	95.55	0	0	0	0	0	0	0	7151077	2024/04/22	A	HSBC Holdings plc	BND	0.32% BD REDEEM 03/11/2027 CHF 200000			DEFSX	CHSSX	0	0	
XSWX	BSC21	CH1112011601	CHF	2024/04/11	0	0	0	95.05	0	0	0	0	0	0	0	6953237	2024/04/22	A	Banco Santander Chile SA	BND	0.33% BD REDEEM 22/06/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SGP211	CH1148266203	CHF	2024/04/22	94.15	94.15	94.15	94.15	0	0	0	0	0	0	50000	7180776	2024/04/22	A	Societe Generale S.A.	BND	0.3325% BD REDEEM 29/11/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AKA22	CH1166151964	CHF	2024/04/11	0	0	0	97.4	0	0	0	0	0	0	0	7361007	2024/04/22	A	Akademiska Hus AB	BND	0.35% BD REDEEM 24/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ANN18	CH0398677747	CHF	2024/04/18	0	0	0	99.49	0	0	0	0	0	0	0	5414800	2024/04/22	A	ANZ New Zealand (Intl) Ltd	BND	0.35% BD REDEEM 22/10/2024 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BST21	CH1148266237	CHF	2024/04/17	0	0	0	86.5	0	0	0	0	0	0	0	7203562	2024/04/22	A	Black Sea Trade and Development Bank	BND	0.35% BD REDEEM 15/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BSC161	CH0346461772	CHF	2024/03/05	0	0	0	98.5	0	0	0	0	0	0	0	4976887	2024/04/22	A	Banco Santander Chile SA	BND	0.35% BD REDEEM 30/05/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GFE19	CH0494734350	CHF	2024/04/22	98.41	98.41	98.27	98.27	0	0	0	0	0	0	150000	6075536	2024/04/22	A	Glencore Finance (Europe) Ltd	BND	0.35% BD REDEEM 10/09/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNZ01	CH1148308740	CHF	2024/04/18	0	0	0	93.2	0	0	0	0	0	0	0	7194385	2024/04/22	A	Bank of New Zealand	BND	0.3265% BD REDEEM 14/12/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCM18	CH0407809778	CHF	2024/04/22	99.52	99.52	99.52	99.52	0	0	0	0	0	0	100000	5467424	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.366% BD REDEEM 10/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	APP151	CH0271171685	CHF	2024/04/18	0	0	0	99.44	0	0	0	0	0	0	0	4445102	2024/04/22	A	Apple Inc	BND	0.375% BD REDEEM 25/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	POA19	CH0457206826	CHF	2024/04/12	0	0	0	96.2	0	0	0	0	0	0	0	5819425	2024/04/22	A	Alberta (Province of Canada)	BND	0.375% BD REDEEM 07/02/2029 CHF 5000		AW7792137	CHSSX	CHSSX	0	0	
XSWX	BEH225	CH1163572915	CHF	2024/03/08	0	0	0	99.08	0	0	0	0	0	0	0	7306191	2024/04/22	A	Berlin Hyp AG	BND	0.375% NT REDEEM 21/02/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	JAC177	CH0373945044	CHF	2024/03/28	0	0	0	98.49	0	0	0	0	0	0	0	5202315	2024/04/22	A	Jackson National Life Global Funding	BND	0.375% BD REDEEM 18/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LGT19	CH0484360372	CHF	2024/04/12	0	0	0	94.75	0	0	0	0	0	0	0	5990741	2024/04/22	A	Lgt Bank Liechtenstein	BND	0.375% BD REDEEM 05/07/2028 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	LGT191	CH0505011871	CHF	2024/04/16	0	0	0	93.1	0	0	0	0	0	0	0	6151387	2024/04/22	A	Lgt Bank Liechtenstein	BND	0.375% BD REDEEM 15/11/2029 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	MHB223	CH1175016091	CHF	2024/04/08	0	0	0	98.2	0	0	0	0	0	0	0	7371690	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.375% CB REDEEM 07/04/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SGP21	CH0593641027	CHF	2024/04/09	0	0	0	94.25	0	0	0	0	0	0	0	6743652	2024/04/22	A	Societe Generale S.A.	BND	0.375% BD REDEEM 26/07/2028 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	VOD16	CH0325429188	CHF	2024/04/17	0	0	0	99.27	0	0	0	0	0	0	0	4782270	2024/04/22	A	Vodafone Group plc	BND	0.375% NT REDEEM 03/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KOR18	CH0421460400	CHF	2024/04/18	0	0	0	99.71	0	0	0	0	0	0	0	5574474	2024/04/22	A	Export-Import Bank of Korea	BND	0.3825% BD REDEEM 11/07/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCS191	CH0465767785	CHF	2024/04/12	0	0	0	99.54	0	0	0	0	0	0	0	5897240	2024/04/22	A	Banco Santander Chile SA	BND	0.384% NT REDEEM 27/09/2024 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BCR21	CH1120085696	CHF	2024/03/27	0	0	0	95.9	0	0	0	0	0	0	0	6976810	2024/04/22	A	Banco de Credito E Inversiones	BND	0.385% BD REDEEM 15/12/2026 CHF 5000			CHSSX	CHSSX	0	0	
